,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000206300600004,0,0.9260035175408184,0.23067998351796384,1.2455075979232788,-1.2813528776168823,53681966,WOS:000206300600004,,ETHNOLOGY,KINSHIP THEORY: A PARADIGM SHIFT,Journal,Article,2007.0,9.0,English,"The received view regarding the centrality of kinship terminologies in kinship systems assumes that terminologies are genealogically constrained. This assumption ignores the generative logic of kinship terminologies, hence the need for a new paradigm. It is argued that kinship systems are based on two conceptual systems: the logic of genealogical tracing and the logic of kin-term products. Structural implications of the generative logic of terminological structures are discussed, including the logical basis for the difference between descriptive and classificatory terminologies and transformations that may be made between different kinship terminologies through simple changes in structural equations. Connection between ethnographic observations and structural properties arc identified.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.998680468359314,0.03169833456507565,3.2085580825805664,-3.420599937438965,Not Computational,Not Computational
WOS:000206342100001,0,0.8965449038777971,0.26640696644094675,1.0372744798660278,-1.1221362352371216,52736368,WOS:000206342100001,,INDIAN JOURNAL OF SOCIAL WORK,Reconceptualising 'Immigrants' The Idea of Transnational Citizens and its Implications for Social Work,Journal,Article,2007.0,10.0,English,"The social work profession has tended to conceptualise immigrants as 'citizens in development'; that is, individuals who are undergoing a process towards becoming citizens of the receiving country/society. By reviewing some of the literature on emigrants from India and from the literature on diasporic communities, we will consider the implications for social work.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999846938888288,0.0034065068423128264,5.408572196960449,-5.678670883178711,Not Computational,Not Computational
WOS:000206342100002,0,0.992934808408932,0.07371763829407345,2.4074575901031494,-2.538027286529541,53217586,WOS:000206342100002,,INDIAN JOURNAL OF SOCIAL WORK,Female Agricultural Workers in Cotton Cultivation in Turkey,Journal,Article,2007.0,10.0,English,"Female agricultural workers have to undertake the dual responsibility of their role in the family and as agricultural labourers. Besides, they also have to face the burden of dealing with unfavourable conditions at work and life disproportionately, as compared to men. It Is essential to implement policies that address the multi-faceted problems they face: working and living conditions, relations with surrounding communities, social security, and health; they are widely dispersed, unorganised, nomadic and living well below the standards of modern living. The most effective step to this end will be to adjust the Labour Code such that it encompasses seasonal agricultural workers as well.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.999952902272898,0.005859351773277489,4.829351902008057,-5.133886814117432,Not Computational,Not Computational
WOS:000206342100003,0,0.92667863860053,0.23609114853169266,1.286375880241394,-1.250378966331482,52796331,WOS:000206342100003,,INDIAN JOURNAL OF SOCIAL WORK,Managerial Perspective of Employee Counselling in Indian Organisations A Qualitative Analysis,Journal,Article,2007.0,10.0,English,This is a qualitative study of 160 male managers and 120 female managers interviewed in 54 organisations in order to understand the managerial perspective of employee counselling issues: (1) Problems faced by colleagues/staff of women and male managers; (2) Ways in which problems affect their colleagues/employees; (3) Ways in which the managers helped their colleagues and subordinates overcome the problems; (4) Attitudes of male and female managers towards introducing counselling in organisations. In-depth personal interviews were conducted with the help of a structured questionnaire using open-ended questions.,Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9994198633614918,0.021946677295002374,3.6541378498077393,-3.797528743743897,Not Computational,Not Computational
WOS:000206342100004,0,0.7694640991297138,0.4317582231228027,0.6685454845428467,-0.5367422103881836,53523472,WOS:000206342100004,,INDIAN JOURNAL OF SOCIAL WORK,A Study on the Improvement of Socioeconomic and Educational Status of Families through Various Governmental Schemes,Journal,Article,2007.0,10.0,English,"Poor women lack the capital required for enterprise start-ups and although lending mechanisms exist in their economy, mainstream financial institutions are not oriented towards providing them with the funding they require. However, Non-governmental Organizations (NGOs) in India have promoted microfinance through women's self-help groups. This paper takes a look at a non-governmental organization operating in six villages with six self-help groups formed by BPL women in Khed block in the district of Pune. The results showed that self-help groups have a positive impact on the socioeconomic development of beneficiaries, and helped to improving decision making, marketing and communication skills, building self-confidence among beneficiaries through schemes meant for them.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9953284231223002,0.05815581371783982,2.5721795558929443,-2.7893965244293213,Not Computational,Not Computational
WOS:000206342100005,0,0.99419095732914,0.07330436894884354,2.599682569503784,-2.5428309440612797,53683076,WOS:000206342100005,,INDIAN JOURNAL OF SOCIAL WORK,Beggary in Urban India Reflections on Destitution and Exploitation,Journal,Article,2007.0,10.0,English,"The present paper attempts to understand beggary as a growing socio-economic problem and an extreme form of destitution and poverty in urban India. It analyses beggary from a developmental perspective and as an inevitable outcome of exploitation and criminalisation of poor under the vicious force of political economy. The present discourse further explores the possible solutions to deal with beggary under the existing Beggary Laws, the role of NGOs and of Civil Society.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999135302913528,0.008301596256363562,4.572572231292725,-4.783057689666748,Not Computational,Not Computational
WOS:000206342100006,0,0.8654953136740278,0.30548309711241944,0.8959275484085083,-0.9657753705978394,53396849,WOS:000206342100006,,INDIAN JOURNAL OF SOCIAL WORK,After Age 60 in India A Glimpse through Census and NSSO,Journal,Article,2007.0,10.0,English,"A clear understanding of the position and condition of elderly will help the planning, policy and programme makers to provide for the needs of the elders, so that they can lead a healthy and dignified life. This paper is an attempt in this direction. The datasets used are Indian decennial Census, and NSSO dataset (60th Round, 2004) which have collected information on the condition and problems of the aged in India.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999642716410264,0.005162076083797418,4.978253364562988,-5.261276721954347,Not Computational,Not Computational
WOS:000206342100007,0,0.9938325323968552,0.07250174658537406,2.5272135734558105,-2.5550668239593506,53686948,WOS:000206342100007,,INDIAN JOURNAL OF SOCIAL WORK,Staying Active and Promoting Well-being Among the Elderly A Study of Old Age Homes in Orissa,Journal,Article,2007.0,10.0,English,"In this paper, we intend to examine the life-satisfaction of the old age home residents in Orissa within the framework of activity theory of ageing. The theory states that engaging in some kind of activity or work facilitates elderly people to adjust to the later years of their life. This paper is based on the study of old age home residents in Orissa. The finding corroborated the assumption of the activity theory that engaging in various roles not only improves the physical and mental health of the elderly but also instils in them a sense of self-esteem.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999773752946134,0.004075728464866631,5.197801113128662,-5.4986443519592285,Not Computational,Not Computational
WOS:000206342100008,0,0.7960767668160039,0.4018714394181533,0.7362188696861267,-0.6257331371307373,53548486,WOS:000206342100008,,INDIAN JOURNAL OF SOCIAL WORK,Field Work Training in Social Work Curriculum Reflections on Learning and Teaching,Journal,Article,2007.0,10.0,English,"Social Work is a profession that applies a working body of knowledge to the resolution of social problems and the enhancement of social functioning. Field education is an integral part of the social work curriculum. While classroom learning focuses on discrete knowledge and theoretical background, the field work curriculum exposes students to a wide range of problems and possibilities. It teaches students to assess situations and to develop, implement, and evaluate social interventions for actual persons, families, groups, organisations, and communities. In the field, students practice social work techniques in a variety of human service settings. There are opportunities for (1) building on and applying principles, concepts, and theories taught in classes and (2) developing discipline and insight into the use of self as a professional person,",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.996480841498356,0.05343013409150957,2.7680127620697017,-2.877995252609253,Not Computational,Not Computational
WOS:000206342100009,0,0.8996417458555487,0.2677953278816744,1.0816545486450195,-1.1115957498550415,52846283,WOS:000206342100009,,INDIAN JOURNAL OF SOCIAL WORK,SHG Samakhya Managing the Old Age Pension Scheme A Quick Assessment of a New Initiative,Journal,Editorial Material,2007.0,10.0,English,"This brief note is based on the SWOT analysis of an SHG Samakhya in a rural mandal (block) of Visakhapatnam district, Andhra Pradesh, entrusted with the responsibility of the management of the old age pension scheme by the District Rural Development Agency. This note discusses the background details of the scheme. Further, based on the information obtained from the functionaries of the Samakhya, the village secretary, the pensioners, and the villagers, the role of SHG Samakhya in the management of old age pensions has been critically analysed.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.8036238000794209,0.3717250007896669,0.6656513810157776,-0.7434476613998413,Not Computational,Not Computational
WOS:000206873100002,0,0.995838403261758,0.05963241413379386,2.715444326400757,-2.762241840362549,53786050,WOS:000206873100002,10.1163/138836407X190424,EUROPEAN JOURNAL OF MIGRATION AND LAW,The Prospects for Policy-Change in EU Asylum Policy: Venue and Image at the European Level,Journal,Article,2007.0,1.0,English,"The upgrading of the European Commission and the European Parliament's role in the EU policy-process in 1999 might have been expected to herald a shift away from the previous security- and control-orientation of asylum policy. No such shift occurred. This paper traces the continuity in EU asylum policy's trajectory to the continuity in its 'policy-image': actors seeking to fashion institutional configurations in which they can more effectively assert their preferences can facilitate this institutional change by shifting the 'image' of a policy - in other words, they can highlight new or neglected problems, creating broader pressure for these to be dealt with by new actors in new venues. We disaggregate policy-images into two elements: an element justifying an actor's function in policy-making, and an element justifying the pursuit of its substantive preferences. We argue that institutional change laid down in the Treaty of Amsterdam was facilitated by a policy-image that lacked the latter element. The newly empowered actors have subsequently struggled to assert their substantive preferences despite their institutional upgrade.","Law,Demography",not explicitly computational,False,False,True,False,False,False,False,False,True,0,0.9648124980577666,0.15738387503685142,1.5975977182388306,-1.713645100593567,Not Computational,Not Computational
WOS:000206873100003,0,0.999557252178622,0.02311432924078956,3.977707624435425,-3.7443597316741934,53656758,WOS:000206873100003,10.1163/138836407X190442,EUROPEAN JOURNAL OF MIGRATION AND LAW,"Foreign Workers in Turkey, Their Rights and Obligations Regulated in Turkish Labour Law",Journal,Article,2007.0,1.0,English,"In Turkish Law, working permits of foreigners has been regulated in the Law No. 4817 on the Work Permits of Aliens. Any foreigner, who completes the procedure and covers the requirements stated in the Law No. 4817, may work legally in Turkey. Depending on various reasons, some foreigners work illegally in Turkey and this situation poses the increasing problem of illegal foreign workers. Turkey has specified the Law No. 4817 of 27 February 2003 on Work Permits of Aliens, in the legislation which needs to be amended in order to achieve harmonization with the acquis communautaire. Although, illegal foreign worker phenomenon is a multidisciplinary issue and shall not be eradicated only by the amendments which will take place, but it is still important to highlight the current situation of the Law on Work Permits of Aliens.","Law,Demography",not explicitly computational,False,False,True,False,False,False,False,False,True,0,0.9999885099565252,0.002914149354335209,5.538747787475586,-5.835270404815674,Not Computational,Not Computational
WOS:000207475800002,0,0.9889304448728438,0.10303982921784192,2.3173983097076416,-2.1750271320343018,54380901,WOS:000207475800002,,ETHNOLOGY,POLITICS OF CONFORMITY: POWER FOR CREATING CHANGE,Journal,Article,2008.0,9.0,English,"A common theme in feminist Middle Eastern literature is the use of conformist behavior (e.g., veiling) to survive and create social change. This article goes further to suggest that giving up the chance to change one social norm promotes creating another. It examines this argument through the life stories of Palestinian Bedouin women who were the first of their tribes to study in institutions of higher learning. These women accepted endogamous prescriptions, sacrificing their emotional lives and personal choices, in order to pave the way for future generations of educated Bedouin women. They helped create social change in three categories: conformity through personal behavior, conformity through patriarchy, and conformity of emotions. The women's conformist behavior adopted a culturally, accepted feminine self (relational and connective), which is crucial for their agency. Bedouin social structure is enacted though the women's agency, as their selves are formed through agency and affected by structure.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999105498124192,0.008344634445908041,4.543892860412598,-4.777846336364746,Not Computational,Not Computational
WOS:000207475800003,0,0.994394792275071,0.06722096258479597,2.5426340103149414,-2.6358041763305664,55123716,WOS:000207475800003,,ETHNOLOGY,"FORCED MIGRATION, ADAT, AND A PURIFIED PRESENT IN AMBON, INDONESIA",Journal,Article,2008.0,9.0,English,"On the Indonesian island of Ambon, the revitalization of adat (customary land tenure) is shaped by a post-conflict dynamic aiming to induce a reconciliation between distrustful Christians and Muslims. This resurgence of adat reflects how indigenous communities cope with spatial relocation resulting from interreligious violence. Resettled indigenous communities in Ambon can be termed ""communities in exile,"" as people express feelings of territorial alienation and wish to return to the home village where they possess genealogical ties to the land. The desire to return expresses an urge to instate a renewed and purified adat order, where segregation by religion has been overcome.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999425857196904,0.0064369113019919644,4.72585391998291,-5.039306163787842,Not Computational,Not Computational
WOS:000207475800004,0,0.9996342648021742,0.01861164485246784,3.947688579559326,-3.965546607971192,54347130,WOS:000207475800004,,ETHNOLOGY,INUIT IDENTITY IN THE CANADIAN ARCTIC,Journal,Article,2008.0,9.0,English,"Contemporary Nunavut Inuit perceive their identity to be a combination of inherited substances as well as knowledge, skills, and values that one must learn in order to be considered authentically Inuit. Inuit understand the latter part of their identity as examples of inuktitut, which is learning how to act in the Inuit way. Equally important for the expression of Inuit identity is knowledge of qallunaatitut, the way of ""white people."" This is why Inuit identity is best understood as an ethnic identity that influences how Inuit perceive themselves, their culture, and their relations to non-Inuit. The dominant discourse of Inuit identity rests on a reified notion of culture as well as a logic that equates the boundary between Inuit culture and Qallunaat culture as primordial and permanent. As such, Inuit identity is experienced as a set of primordial ties to specific places and persons and as a way of life that must be protected from the incursion of non-Inuit culture.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999883326168408,0.002878875616838407,5.5112175941467285,-5.847484111785889,Not Computational,Not Computational
WOS:000207475800005,0,0.9958973577383722,0.061461796647366826,2.7619941234588623,-2.730018854141236,55381025,WOS:000207475800005,,ETHNOLOGY,RE/PRODUCING MOTHERS: STRUCTURE AND AGENCY IN GAMBIAN KANYALENG PERFORMANCES,Journal,Article,2008.0,9.0,English,"Kanyalengs are women united by problems with fertility and/or child mortality. Their collective performances invert traditional female roles and are intended to ameliorate the hardships associated with the inability to meet expectations for a large family. Kanyaleng membership can be beneficial as it allows women to temporarily flout the conventions that give their lives structure and meaning while also confining and limiting them. However, kanyalengs' experiences also underscore the limits of Gambian women's ability to access social and economic power outside of motherhood. The use of food in kanyalengs' performances calls attention to women's roles as producers of food and reproducers of children.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999864350963588,0.003147379967494021,5.449965000152588,-5.75804615020752,Not Computational,Not Computational
WOS:000207475800006,0,0.9947286205317772,0.06622277396682019,2.588679075241089,-2.651498794555664,55305248,WOS:000207475800006,,ETHNOLOGY,FAITH AT WORK: MENNONITE BELIEFS AND OCCUPATIONS,Journal,Article,2008.0,9.0,English,"Mennonites in the United States regarded farming as an ideal occupation, but economic difficulties with agriculture have led many Mennonites to participate in new economic activities. Ethnographic research in Lancaster County, Pennsylvania, examined how religious beliefs influence occupational decisions among members of two Mennonite subgroups. Divergent interpretations of a Mennonite tenet-separation from the secular world-play a large part in church members' occupational decisions.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999767175198266,0.004235199269286771,5.207682132720947,-5.460103988647461,Not Computational,Not Computational
WOS:000207480400001,0,0.9997688750952712,0.015691461846522932,4.233267307281493,-4.139053821563722,55250047,WOS:000207480400001,10.1177/0020715207088585,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,Foreigners' Impact on European Societies Public Views and Perceptions in a Cross-National Comparative Perspective,Journal,Article,2008.0,2.0,English,"The research examines the extent to which attitudes toward foreigners vary across European countries. Using data from the European Social Survey for 21 countries the analysis reveals that foreigners' impact on society is viewed in most countries in negative rather in positive terms. The negative views are most pronounced with regard to foreigners' impact on crime and least pronounced with regard to foreigners' impact on culture. Multi-level regression analysis demonstrates that the negative views tend to be more pronounced among individuals who are socially and economically vulnerable and among individuals who hold conservative political ideologies. The analysis also reveals that negative attitudes toward foreigners tend to be more pronounced in countries characterized by large proportions of foreigners, where economic conditions are less prosperous, and where support for right-wing political parties is more prevalent. The analysis shows that inflated perception of the size of the foreign population is likely to increase negative views toward foreigners and to mediate the relations between actual size and attitudes toward foreigners' impact on society. The findings are presented and discussed in light of sociological theories on individuals and structural sources of public attitudes toward out-group populations and on the role of perceptions in shaping such attitudes.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999821709024376,0.003596763332578433,5.310525417327881,-5.624135494232178,Not Computational,Not Computational
WOS:000207480400002,0,0.9708108968313032,0.15169821569942765,1.7533693313598633,-1.7509669065475464,55312657,WOS:000207480400002,10.1177/0020715207088586,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,Transition from Educational System to Labour Market in the European Union A Comparison between New and Old Members,Journal,Article,2008.0,2.0,English,"Theoretically, the central research question of this article pertains to the way in which national institutional arrangements, namely educational systems, and related modes of labour markets and welfare provisions, affect the aggregate effectiveness of youth labour market integration in the new EU member states in comparison to the old EU countries. The study utilizes the European Union Labour Force Survey 2004. Results of the cluster analysis provide substantial support for distinct patterns of labour market entry in terms of the stratification of labour market exclusion, downgrading risk and labour market mobility of LM entrants in different CEE countries. Furthermore, the article reveals also new aspects of labour market entry in the EU-15 countries while considering not only educational signalling but also the labour market flexibility dimension.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9992964425503216,0.022489185442968768,3.485978603363037,-3.77267861366272,Not Computational,Not Computational
WOS:000207480400003,0,0.9626362432004036,0.18038768775011085,1.697171688079834,-1.5518027544021606,55269844,WOS:000207480400003,10.1177/0020715207088587,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,An Index of Pro-Woman Nation-States A Comparative Analysis of 39 Countries,Journal,Article,2008.0,2.0,English,"Pro-woman nation-states need to be identified because these states may help diminish traditional gender roles and gender stratification by providing structural opportunities for women (Wang, 2004; Wernet et al., 2005). Comparative, country-level data on multiple domains, such as female life expectancy, low fertility rates, education levels, the legal status of abortion, the percent of women in public life, female labor force participation, and family leave policies, are gathered from the Population Reference Bureau (1998) and the International Labor Organization (1997). This article explores the differential access that people in 39 countries have to the aforementioned rights and privileges in order to identify which countries have policies that are the most beneficial for women by ranking pro-woman nation-states in a comparative index.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999366870557824,0.006869174893323974,4.693475723266602,-4.973881721496582,Not Computational,Not Computational
WOS:000207480500002,0,0.99712728421654,0.04746613382252533,2.8476345539093018,-3.001986026763916,54823639,WOS:000207480500002,10.1177/0020715208088906,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,The Prediction of Delinquency among Immigrant and Non-Immigrant Youth Unwrapping the Package of Culture,Journal,Article,2008.0,4.0,English,"Using a cross-sectional data set of 837 male adolescents (346 local Germans, 375 ethnic German immigrants from the countries of the Former Soviet Union (average length of residence = 7.6 years), 52 first-generation (= foreign born, average length of residence = 9.2 years) and 64 second-generation immigrants (= born in Germany) from other origins such as Turkey, Former Yugoslavia or Afghanistan) aged 15.4 years, this article brings together acculturation research with research on behavior problems in non-immigrant youth. Male immigrants reported higher numbers of delinquent acts pursued in the last 12 months than local boys. First-generation immigrants from mostly Muslim backgrounds show the highest amount of problem behavior. In spite of these differences, comparisons of structural equation models show that the prediction of delinquency is about the same (delinquent beliefs and friends, clique membership, parental monitoring, and language problems) for all four groups. Applying stepwise regression analyses, most of the culture-related variance in boys' delinquency is explained by the same set of predictors with delinquent beliefs and parental violence being the most powerful markers for the differences between the groups. The discussion sheds light on the living situation of immigrant youth in Germany and why delinquent beliefs may be of central importance to understanding the differences between local and immigrant youth.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999947186866592,0.0019242376099457134,5.900025844573975,-6.251304626464844,Not Computational,Not Computational
WOS:000207480500003,0,0.997879718172424,0.045114598970459815,3.0995757579803467,-3.0545079708099365,54864016,WOS:000207480500003,10.1177/0020715207088907,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,"Social Identity, Identity Formation, and Delinquency",Journal,Article,2008.0,4.0,English,"The purpose of this study has been to gain knowledge about the shaping of social identity among immigrants and the effect of that identity on delinquent behavior. The data are based on a longitudinal study conducted in Israel on 773 immigrant youths from the Former Soviet Union (FSU) who participated in the study for three years. Results from logistic regressions suggest that different models can explain different strategies of identity formation. Regarding delinquent behavior, the assimilation strategy of identity change increases the likelihood of delinquent behavior, but the impact of the assimilation is challenged by the effect of the proportion of the immigrants' Israeli friends. The discussion introduces the concept of subjective and objective assimilation as a possible explanation for the contradictory findings.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999858796051736,0.003368796479143379,5.478036880493164,-5.6898393630981445,Not Computational,Not Computational
WOS:000207480500004,0,0.9551697311711508,0.1789794084453823,1.4898618459701538,-1.5691436529159546,55785673,WOS:000207480500004,10.1177/0020715208088909,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,Higher Education Entry of Turkish Immigrant Youth in Germany,Journal,Article,2008.0,4.0,English,"Drawing on three large datasets from the German Higher Education Information System Institute (HIS) from 1990, 1994 and 1999, the study reveals that Turkish youth are considerably more likely than Germans to enter tertiary education. This result sharply contrasts with findings on the Turks' poor performance in primary and secondary school. The higher propensity for tertiary education among Turks can, to some degree, be explained by their lack of familiarity with the German system of dual vocational training and their educational motivation. Another important finding is that among those who enter higher education students of Turkish origin choose, more often than Germans, academically oriented universities rather than the lower-tier applied science universities. This is mainly due to the selection of more traditional fields offered at universities by Turkish young adults. Our results indicate that the educational decisions of these students after the Abitur by no means contribute to the established pattern of ethnic disadvantages in educational attainment in Germany.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999772568781664,0.004140332749622205,5.208372116088867,-5.4828529357910165,Not Computational,Not Computational
WOS:000207480500005,0,0.9992311974855228,0.02559309536494548,3.5296318531036377,-3.640275478363037,54256580,WOS:000207480500005,10.1177/0020815207088910,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,Regional Differences Matter Examining the Dual Influence of the Regional Size of the Immigrant Population on Derogation of Immigrants in Europe,Journal,Article,2008.0,4.0,English,"In this study, we examine which role the size of the immigrant population plays in explaining immigrant derogation within and between European regions. We draw upon group threat- and intergroup contact theory to consider the following question: does a larger size of immigrant population increase perceived group threat and thereby lead to greater immigrant derogation? Or does it increase intergroup contact and thereby ameliorate immigrant derogation? We test the empirical adequacy of these alternative suggestions using regionalized European Social Survey 2002 and official data which will be analyzed by means of multilevel structural equation modeling. Within regions, our results confirm that perceived group threat increases subsequent immigrant derogation. Likewise, intergroup contact reduces perceived group threat and thereby amends such derogation of immigrants. Between regions, our findings show that a larger size of the immigrant population increases both greater perceived group threat and intergroup contact. At the same time, the effects of perceived group threat and intergroup contact on immigrant derogation resemble those found within regions. In sum, these results lend evidence to the generalizability of both group threat- and contact effects. Implications of these findings for future research are discussed.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999426009111884,0.006422417438255475,4.7238497734069815,-5.041574954986572,Not Computational,Not Computational
WOS:000207480500006,0,0.9735998478104586,0.14963089165109025,1.8433767557144165,-1.764253854751587,54322718,WOS:000207480500006,10.1177/0020715208088911,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,Support for Repatriation Policies of Migrants Comparisons Across and Explanations for European Countries,Journal,Article,2008.0,4.0,English,"In this article we focus on the acceptance of migrants among the general public in the receiving societies. We analyze the most radical of such anti-immigrant sentiments, that is, the support for repatriation policies for legally established immigrants. We analyze intra-and international differences among Western and Eastern European societies, taking advantage of recently collected cross-national high quality data providing means to rigorously test hypotheses on individual and contextual level determinants. Although there are large differences between countries within European regions, we found that support for repatriation policies is overall somewhat higher in Western European societies. In line with Ethnic Group Conflict Theory, support for repatriation policies is stronger in countries with higher proportions of resident migrants and higher levels of immigration. Regarding individual level determinants, we found that particularly lower educated individuals are more in favor of repatriation of migrants. The effect of education differs however across countries and is-in line with socialization theories-less strong in Eastern European countries.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999940081481564,0.0020730574990742547,5.848442554473878,-6.176661491394043,Not Computational,Not Computational
